,screen_size,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,new_price
2794,15.24,12.0,16.0,64.0,4.0,3200.0,165.4,2018,532,5.128833059,More_than_60k
2795,12.83,16.0,20.0,64.0,4.0,3020.0,140.0,2018,666,5.001930853,Around_50k
2796,12.83,13.0,8.0,128.0,4.0,3020.0,140.0,2017,623,4.882423063,More_than_60k
2797,12.88,16.0,13.0,64.0,4.0,3100.0,185.0,2017,864,5.147145579,More_than_60k
2798,12.83,16.0,8.0,32.0,4.0,3000.0,160.0,2016,991,4.487062098,More_than_60k
2799,12.88,13.0,2.1,32.0,4.0,3000.0,168.0,2015,703,4.678420648,More_than_60k
2800,12.75,8.0,2.1,16.0,4.0,2030.0,154.0,2015,1043,4.162781724,More_than_60k
2801,12.7,8.0,1.2,32.0,4.0,2040.0,141.0,2014,1076,3.865350597,Around_50k
2802,12.7,12.0,8.0,64.0,4.0,4900.0,335.0,2018,426,5.320225619,More_than_60k
2803,10.16,8.0,1.0,16.0,4.0,4800.0,290.0,2014,654,5.21384821,More_than_60k
2804,6.68,5.0,2.0,32.0,4.0,4800.0,270.0,2014,997,4.456089963,More_than_60k
2805,15.24,19.0,13.0,64.0,4.0,3300.0,193.0,2018,662,5.340418543,More_than_60k
2806,15.24,23.0,8.0,64.0,4.0,3580.0,205.0,2018,556,4.823421791,More_than_60k
2807,12.9,19.0,13.0,64.0,4.0,3540.0,236.0,2018,520,5.208720833,More_than_60k
2808,12.88,19.0,5.0,64.0,4.0,3180.0,198.0,2018,717,4.473807868,More_than_60k
2809,12.7,19.0,5.0,64.0,4.0,2870.0,168.0,2018,703,4.502694394,More_than_60k
2810,15.24,23.0,8.0,32.0,4.0,3580.0,221.0,2018,454,4.915665057,More_than_60k
2811,12.75,23.0,8.0,32.0,4.0,3300.0,171.0,2018,436,4.637056375,Around_50k
2812,12.75,19.0,13.0,64.0,4.0,2700.0,155.0,2017,636,4.511408806,Around_50k
2813,10.31,19.0,8.0,32.0,4.0,2700.0,140.0,2017,747,4.598145571,More_than_60k
2814,12.75,19.0,13.0,32.0,4.0,2900.0,161.0,2017,661,4.553982149,More_than_60k
2815,13.87,19.0,13.0,64.0,4.0,3230.0,195.0,2017,675,4.938494616,More_than_60k
2816,15.24,23.0,16.0,32.0,4.0,2700.0,188.0,2017,705,4.931159093,More_than_60k
2817,15.24,23.0,16.0,32.0,4.0,2700.0,188.0,2017,705,4.931159093,More_than_60k
2818,15.24,16.0,8.0,256.0,4.0,3800.0,193.0,2018,705,4.955122584,More_than_60k
2819,15.24,16.0,8.0,256.0,4.0,3800.0,193.0,2018,705,4.955122584,More_than_60k
2820,12.7,23.0,8.0,32.0,4.0,2300.0,143.0,2017,615,4.592793915,Around_50k
2821,10.31,23.0,5.0,32.0,4.0,2700.0,135.0,2016,922,4.66192852,Around_50k
2822,12.75,23.0,13.0,32.0,4.0,2900.0,161.0,2016,603,4.869916227,Around_50k
2823,12.7,13.0,5.0,16.0,4.0,2300.0,147.0,2016,853,4.02731405,Around_50k
2824,15.24,21.5,16.0,16.0,4.0,2700.0,202.0,2016,1091,4.864066907,Around_50k
2825,12.7,23.0,13.0,32.0,4.0,2620.0,153.0,2016,818,4.768139014,Around_50k
2826,12.7,13.0,8.0,16.0,4.0,2300.0,137.4,2016,621,4.325720798,Around_50k
2827,12.7,13.0,8.0,16.0,4.0,2300.0,137.4,2016,621,4.325720798,Around_50k
2828,12.7,8.0,2.0,16.0,4.0,2000.0,140.0,2014,621,4.154812309,Around_50k
2829,12.7,8.0,2.0,16.0,4.0,2000.0,140.0,2014,621,4.154812309,Around_50k
2830,12.83,23.0,5.1,32.0,4.0,3430.0,180.0,2015,793,4.935193099,More_than_60k
2831,12.83,23.0,5.1,32.0,4.0,3430.0,180.0,2015,793,4.935193099,Around_50k
2832,12.83,13.0,13.0,32.0,4.0,5000.0,190.0,2016,793,4.640247713,More_than_60k
2833,12.83,13.0,13.0,32.0,4.0,5000.0,190.0,2016,793,4.640247713,Around_50k
2834,12.83,23.0,5.1,32.0,4.0,3430.0,180.0,2015,1016,4.848430041,Around_50k
2835,12.75,23.0,5.1,32.0,4.0,2900.0,154.0,2015,694,4.703657133,Around_50k
2836,12.75,23.0,5.1,32.0,4.0,2900.0,154.0,2015,973,4.877484781,Around_50k
2837,10.31,23.0,5.1,32.0,4.0,2700.0,138.0,2015,700,4.377390906,Around_50k
2838,12.7,21.2,13.0,16.0,4.0,2600.0,142.6,2015,647,4.448984103,Around_50k
2839,12.7,21.2,13.0,16.0,4.0,2600.0,142.5,2015,693,4.733387484,Around_50k
2840,15.24,13.0,13.0,16.0,4.0,2930.0,187.0,2015,894,4.913022465,More_than_60k
2841,15.24,13.0,13.0,16.0,4.0,2930.0,187.0,2015,894,4.913022465,Less_than_40k
2842,15.24,13.0,5.0,32.0,4.0,3100.0,180.0,2017,894,4.411828126,More_than_60k
2843,15.24,13.0,5.0,32.0,4.0,3100.0,180.0,2017,894,4.411828126,Less_than_40k
2844,15.24,13.0,13.0,16.0,4.0,2930.0,187.0,2015,848,4.428433007,Around_50k
2845,12.75,20.7,5.1,32.0,4.0,2930.0,144.0,2015,545,4.539030383,More_than_60k
2846,12.75,20.7,5.1,32.0,4.0,2930.0,144.0,2015,795,4.29837325,More_than_60k
2847,12.83,13.0,5.0,16.0,4.0,2600.0,147.0,2015,806,4.585477553,Around_50k
2848,12.7,13.0,5.0,32.0,4.0,2400.0,135.0,2015,765,4.416790315,Around_50k
2849,12.7,13.0,5.0,32.0,4.0,2400.0,136.0,2015,797,4.299052551,Around_50k
2850,12.7,13.0,5.0,32.0,4.0,2400.0,136.0,2015,797,4.299052551,Around_50k
2851,12.7,16.0,8.0,16.0,4.0,2900.0,147.0,2015,797,4.649091373,Around_50k
2852,12.7,16.0,8.0,16.0,4.0,2900.0,147.0,2015,797,4.649091373,Around_50k
2853,25.43,8.1,5.1,32.0,4.0,6000.0,389.0,2015,662,4.853903508,More_than_60k
2854,25.43,8.1,5.1,32.0,4.0,6000.0,393.0,2015,631,4.533136983,More_than_60k
2855,10.34,5.0,2.0,32.0,4.0,2300.0,135.0,2015,817,3.788045826,Around_50k
2856,10.34,5.0,2.0,32.0,4.0,2300.0,135.0,2015,1010,4.065430552,Around_50k
2857,12.7,5.0,2.0,32.0,4.0,2300.0,144.0,2015,682,4.186923744,Around_50k
2858,12.7,5.0,2.0,32.0,4.0,2300.0,144.0,2015,713,4.127134385,Around_50k
2859,10.29,5.0,0.3,16.0,4.0,2330.0,143.8,2014,954,3.390136434,Around_50k
2860,10.29,5.0,0.3,16.0,4.0,2330.0,143.8,2014,879,4.21597205,Around_50k
2861,20.32,8.1,2.2,16.0,4.0,4500.0,270.0,2014,617,4.935552488,More_than_60k
2862,12.75,20.7,2.2,16.0,4.0,3100.0,152.0,2014,982,4.966544073,More_than_60k
2863,12.75,20.7,2.2,32.0,4.0,3200.0,170.6,2014,1094,4.724640686,More_than_60k
2864,12.75,20.7,2.2,16.0,4.0,3100.0,152.0,2014,686,4.422208424,Around_50k
2865,10.31,20.7,2.2,16.0,4.0,2600.0,129.0,2014,1047,4.415582293,More_than_60k
2866,10.36,8.0,0.3,32.0,4.0,2300.0,149.0,2014,1046,3.73289634,Around_50k
2867,12.83,8.0,5.0,32.0,4.0,2500.0,149.7,2014,615,4.138680376,Around_50k
2868,12.83,8.0,5.0,32.0,4.0,2500.0,149.7,2014,808,4.118549251,Around_50k
2869,12.78,8.0,1.1,32.0,4.0,2500.0,148.0,2014,845,4.377265318,Around_50k
2870,10.36,8.0,0.3,32.0,4.0,2300.0,148.0,2014,724,4.068171688,Around_50k
2871,25.43,8.1,2.2,16.0,4.0,6000.0,439.0,2014,626,5.162211234,More_than_60k
2872,25.43,8.1,2.2,16.0,4.0,6000.0,426.0,2014,687,5.176714545,More_than_60k
2873,12.75,20.7,2.2,16.0,4.0,3200.0,163.0,2014,1032,4.770854102,Around_50k
2874,10.16,3.15,2.0,16.0,4.0,1700.0,120.0,2014,756,3.789403292,Around_50k
2875,15.24,13.0,1.1,32.0,4.0,3000.0,171.8,2014,1014,4.814052528,More_than_60k
2876,15.24,13.0,1.1,32.0,4.0,3000.0,171.7,2014,647,4.114637265,Around_50k
2877,10.24,20.7,2.0,16.0,4.0,2300.0,137.0,2014,1054,4.36500763,More_than_60k
2878,10.29,5.0,2.0,16.0,4.0,1700.0,107.0,2014,811,3.548754946,Less_than_40k
2879,12.7,8.0,1.3,16.0,4.0,1800.0,177.0,2014,592,4.110709916,Less_than_40k
2880,7.75,2.0,1.3,16.0,4.0,1750.0,112.0,2014,998,3.057297629,Less_than_40k
2881,10.16,2.0,1.3,16.0,4.0,1750.0,122.0,2014,593,3.335413641,Less_than_40k
2882,10.16,5.0,0.3,16.0,4.0,1400.0,120.0,2013,593,3.34462703,Less_than_40k
2883,10.29,3.15,1.3,16.0,4.0,1450.0,156.0,2014,711,3.374853406,Less_than_40k
2884,17.78,0.3,2.0,32.0,4.0,3500.0,354.4,2014,791,4.146937012,Less_than_40k
2885,15.24,13.0,8.0,16.0,4.0,2500.0,207.0,2016,724,4.654626795,Around_50k
2886,12.83,8.0,5.0,32.0,4.0,2500.0,170.0,2015,1044,4.447111881,Around_50k
2887,12.7,8.0,5.0,32.0,4.0,2500.0,161.0,2015,790,4.178685711,Less_than_40k
2888,12.83,8.0,5.0,32.0,4.0,2500.0,172.0,2015,590,4.099000374,Around_50k
2889,12.7,8.0,1.3,16.0,4.0,2100.0,159.0,2014,873,3.949896658,Less_than_40k
2890,10.29,8.0,1.3,32.0,4.0,2500.0,130.0,2015,943,4.12049952,Around_50k
2891,12.7,8.0,2.0,32.0,4.0,2500.0,112.0,2015,1087,4.251490751,Around_50k
2892,12.7,8.0,5.0,32.0,4.0,2500.0,135.0,2015,547,4.009694033,Around_50k
2893,10.16,5.0,1.3,512.0,0.25,2500.0,112.0,2015,543,3.073618812,Less_than_40k
2894,5.13,2.0,2.0,128.0,0.25,2100.0,110.0,2014,927,3.780318514,Less_than_40k
2895,7.75,2.0,0.3,16.0,4.0,1200.0,105.0,2014,1088,3.408172995,Less_than_40k
2896,7.75,5.0,0.65,16.0,4.0,1500.0,132.0,2013,1088,3.516607233,Less_than_40k
2897,17.78,3.15,0.3,16.0,4.0,2500.0,250.0,2014,683,4.284827171,Less_than_40k
2898,15.42,13.0,16.0,256.0,4.0,4000.0,190.25,2019,407,5.408740048,More_than_60k
2899,16.59,13.0,16.0,128.0,4.0,3940.0,189.5,2019,351,4.749010756,More_than_60k
2900,16.23,13.0,16.0,256.0,4.0,4000.0,188.0,2019,237,5.196616812,More_than_60k
2901,16.28,13.0,12.0,256.0,4.0,4000.0,180.0,2019,305,4.941499555,More_than_60k
2902,16.23,13.0,16.0,128.0,4.0,3700.0,185.0,2019,430,5.07467369,More_than_60k
2903,15.9,13.0,16.0,64.0,4.0,3260.0,149.3,2019,375,4.808845454,Around_50k
2904,16.23,13.0,12.0,128.0,4.0,3500.0,199.0,2018,603,4.830231896,More_than_60k
2905,15.29,13.0,8.0,128.0,4.0,4030.0,165.0,2018,411,4.761062206,Around_50k
2906,15.8,13.0,20.0,64.0,4.0,4030.0,163.5,2018,607,4.973417906,Around_50k
2907,15.9,13.0,16.0,32.0,4.0,3260.0,156.2,2018,623,4.645928178,Around_50k
2908,15.29,13.0,8.0,64.0,4.0,4030.0,163.5,2018,621,4.311335894,Around_50k
2909,15.8,13.0,8.0,16.0,4.0,4030.0,163.5,2019,261,4.203647297,Less_than_40k
2910,15.8,13.0,8.0,64.0,4.0,4030.0,163.5,2019,198,4.526667958,Around_50k
2911,15.8,13.0,8.0,32.0,4.0,4030.0,163.5,2018,538,4.747624154,Around_50k
2912,15.8,13.0,5.0,16.0,4.0,3260.0,143.0,2018,558,4.191017449,Around_50k
2913,15.32,13.0,12.0,64.0,4.0,3315.0,164.0,2018,477,4.794467357,Around_50k
2914,15.32,13.0,24.0,128.0,4.0,3315.0,164.0,2018,648,4.888542987,More_than_60k
2915,15.24,8.0,5.0,16.0,4.0,3360.0,150.0,2018,589,4.085135623,Around_50k
2916,15.32,13.0,25.0,128.0,4.0,3315.0,164.0,2018,448,5.159974417,Around_50k
2917,15.32,13.0,16.0,128.0,4.0,3315.0,162.0,2018,385,4.971062519,Around_50k
2918,16.28,13.0,12.0,128.0,4.0,3400.0,156.2,2018,589,4.639764831,More_than_60k
2919,16.28,13.0,25.0,64.0,4.0,3400.0,156.0,2018,408,4.958007777,More_than_60k
2920,15.8,13.0,8.0,64.0,4.0,3260.0,152.0,2018,449,4.309321524,Around_50k
2921,15.32,13.0,12.0,64.0,4.0,3260.0,150.0,2018,376,4.74701691,More_than_60k
2922,15.9,13.0,16.0,128.0,4.0,3260.0,149.3,2018,591,4.933898228,Around_50k
2923,16.74,13.0,16.0,128.0,4.0,4000.0,199.0,2018,583,4.830790667,More_than_60k
2924,16.74,13.0,16.0,128.0,4.0,4000.0,199.0,2018,465,4.997279839,More_than_60k
2925,15.9,13.0,24.0,64.0,4.0,3260.0,149.3,2018,667,4.880298792,More_than_60k
2926,15.8,13.0,8.0,64.0,4.0,3260.0,150.0,2018,658,4.868610794,Around_50k
2927,15.8,13.0,5.0,32.0,4.0,3260.0,146.5,2018,453,4.666077121,Around_50k
2928,15.95,13.0,24.0,128.0,4.0,3425.0,159.0,2018,537,4.772801027,More_than_60k
2929,15.24,13.0,5.0,16.0,4.0,3360.0,150.0,2018,523,4.450852826,Around_50k
2930,15.32,13.0,16.0,32.0,4.0,3260.0,150.0,2018,679,4.660131744,Around_50k
2931,15.32,13.0,24.0,64.0,4.0,3260.0,150.0,2018,430,4.873975203,More_than_60k
2932,15.95,13.0,12.0,128.0,4.0,3200.0,156.2,2018,582,5.273255936,More_than_60k
2933,15.95,13.0,12.0,64.0,4.0,3200.0,156.2,2018,475,5.217215765,More_than_60k
2934,12.88,16.0,24.0,32.0,4.0,3000.0,139.0,2017,597,5.05675523,Around_50k
2935,16.33,13.0,12.0,64.0,4.0,3900.0,181.5,2017,540,5.007229501,More_than_60k
2936,16.33,13.0,12.0,128.0,4.0,3900.0,181.5,2018,475,4.969604945,More_than_60k
2937,15.27,13.0,12.0,64.0,4.0,3250.0,159.0,2017,863,5.058599721,More_than_60k
2938,15.21,16.0,24.0,64.0,4.0,3225.0,160.0,2017,610,4.871449852,More_than_60k
2939,12.83,13.0,5.0,16.0,4.0,3000.0,157.0,2017,799,4.396299294,Around_50k
2940,12.83,13.0,16.0,32.0,4.0,3000.0,162.8,2017,843,4.589751933,Around_50k
2941,14.86,16.0,14.0,64.0,4.0,4015.0,183.2,2017,662,5.05299211,More_than_60k
2942,10.29,5.0,2.0,16.0,4.0,1900.0,157.8,2017,843,4.131800899,Around_50k
2943,12.75,13.0,5.0,16.0,4.0,2730.0,142.0,2017,608,4.100160948,Around_50k
2944,13.87,14.5,16.0,128.0,4.0,4080.0,178.0,2016,840,4.683704064,More_than_60k
2945,14.94,16.0,8.0,64.0,4.0,4000.0,199.0,2016,606,4.688867745,More_than_60k
2946,12.88,16.0,16.0,64.0,4.0,4000.0,183.5,2016,791,5.543731087,More_than_60k
2947,12.75,13.0,16.0,64.0,4.0,3000.0,151.0,2016,834,5.17733547,More_than_60k
2948,12.83,13.0,8.0,32.0,4.0,3000.0,168.0,2016,678,4.599353301,More_than_60k
2949,12.88,16.0,8.0,64.0,4.0,3000.0,172.5,2016,817,4.873822333,More_than_60k
2950,12.75,13.0,8.0,64.0,4.0,2400.0,140.5,2016,1068,4.902901594,More_than_60k
2951,13.79,16.0,8.0,128.0,4.0,3600.0,167.8,2016,618,4.879767019,More_than_60k
2952,13.79,16.0,8.0,128.0,4.0,3600.0,167.8,2016,675,4.901341126,More_than_60k
2953,12.7,8.0,5.0,16.0,4.0,2350.0,157.0,2015,735,4.340683671,Around_50k
2954,10.34,8.0,2.0,32.0,4.0,2100.0,137.0,2015,873,4.243051882,Around_50k
2955,12.83,13.0,5.0,32.0,4.0,4150.0,194.0,2015,753,4.704834509,More_than_60k
2956,12.75,13.0,8.0,16.0,4.0,2450.0,151.0,2015,857,4.789656066,More_than_60k
2957,12.83,13.0,5.0,16.0,4.0,2300.0,156.0,2014,910,4.749357106,More_than_60k
2958,12.7,13.0,0.3,16.0,4.0,2000.0,150.0,2014,585,3.949896658,Less_than_40k
2959,10.34,8.0,5.0,32.0,4.0,2100.0,156.0,2014,847,4.11887456,Less_than_40k
2960,12.7,5.0,2.0,32.0,4.0,2000.0,134.0,2018,372,3.75114978,Less_than_40k
2961,12.88,16.0,8.0,32.0,4.0,3100.0,153.0,2018,479,4.53999146,Less_than_40k
2962,12.83,13.0,8.0,16.0,4.0,2900.0,145.0,2018,369,4.211683055,Around_50k
2963,13.56,8.0,5.0,16.0,4.0,3100.0,155.0,2018,593,3.921775297,Less_than_40k
2964,25.43,5.0,2.0,16.0,4.0,4600.0,465.0,2017,767,4.50777784,Around_50k
2965,12.7,5.0,2.0,32.0,4.0,2200.0,169.0,2017,686,4.089666973,Less_than_40k
2966,25.43,5.0,2.0,16.0,4.0,5830.0,439.0,2016,926,4.812021741,Around_50k
2967,7.75,2.0,5.0,16.0,4.0,1400.0,110.0,2016,1063,3.39618484,Less_than_40k
2968,10.29,5.0,2.0,32.0,4.0,1780.0,146.0,2015,720,3.644404964,Less_than_40k
2969,12.83,13.0,5.0,16.0,4.0,3000.0,159.0,2015,872,4.55240212,Around_50k
2970,23.01,5.0,2.0,16.0,4.0,2500.0,406.0,2015,737,4.664758977,Around_50k
2971,10.16,2.0,2.0,16.0,4.0,1400.0,112.0,2015,1048,3.348499593,Less_than_40k
2972,10.29,5.0,0.3,16.0,4.0,1880.0,152.0,2014,745,3.476304854,Less_than_40k
2973,10.16,3.15,2.0,16.0,4.0,1400.0,117.0,2014,966,3.534270336,Less_than_40k
2974,15.24,16.0,16.0,64.0,4.0,3000.0,164.0,2018,486,4.890875306,More_than_60k
2975,15.24,13.0,16.0,32.0,4.0,3000.0,153.0,2018,546,4.437343075,Around_50k
2976,12.88,16.0,5.0,64.0,4.0,3000.0,162.0,2017,769,4.768223972,Around_50k
2977,12.88,13.0,16.0,16.0,4.0,2900.0,160.0,2017,560,4.456438132,Around_50k
2978,12.7,5.0,2.0,16.0,4.0,1800.0,156.0,2015,1065,3.795489189,Less_than_40k
2979,12.7,5.0,1.3,16.0,4.0,1800.0,174.0,2014,566,3.785325352,Less_than_40k
2980,10.29,5.0,2.0,16.0,4.0,2100.0,141.0,2014,674,3.687378328,Around_50k
2981,7.75,2.0,1.3,16.0,4.0,2100.0,105.0,2014,955,2.868466923,Less_than_40k
2982,12.7,16.0,8.0,16.0,4.0,2350.0,143.0,2014,717,4.931447776,More_than_60k
2983,10.34,8.0,5.0,32.0,4.0,2000.0,124.0,2014,605,3.987315989,Around_50k
2984,10.34,8.0,5.0,16.0,4.0,2000.0,119.0,2014,850,4.306359756,Around_50k
2985,12.7,16.0,8.0,16.0,4.0,2350.0,154.0,2014,974,4.876646654,More_than_60k
2986,12.7,8.0,1.2,16.0,4.0,2100.0,171.1,2013,974,4.028738805,More_than_60k
2987,16.23,12.0,20.0,256.0,4.0,4000.0,205.0,2019,517,5.42252417,More_than_60k
2988,15.9,12.0,8.0,64.0,4.0,4000.0,180.0,2019,256,4.482550472,Around_50k
2989,15.32,12.0,13.0,128.0,4.0,4000.0,186.0,2019,328,4.695559186,Around_50k
2990,16.23,12.0,20.0,256.0,4.0,3300.0,173.0,2019,195,5.39983551,More_than_60k
2991,15.16,12.0,20.0,64.0,4.0,3070.0,155.0,2019,353,5.040647068,More_than_60k
2992,16.23,12.0,20.0,64.0,4.0,3300.0,173.0,2019,465,4.756516938,More_than_60k
2993,12.7,8.0,5.0,32.0,4.0,3000.0,137.0,2019,506,4.018902367,Less_than_40k
2994,15.32,12.0,13.0,64.0,4.0,4000.0,186.0,2019,414,4.768223972,Around_50k
2995,14.83,13.0,8.0,64.0,4.0,3000.0,150.0,2018,446,4.661550519,Around_50k
2996,16.23,13.0,14.5,256.0,4.0,3200.0,218.0,2018,727,5.56819182,More_than_60k
2997,15.9,13.0,14.5,64.0,4.0,4000.0,182.0,2018,469,4.676467068,Around_50k
2998,15.77,13.0,20.0,128.0,4.0,3000.0,177.0,2018,440,5.204446151,More_than_60k
2999,15.9,13.0,24.0,64.0,4.0,3350.0,169.0,2018,427,4.958288814,Around_50k
3000,15.7,13.0,20.0,256.0,4.0,4000.0,182.0,2018,390,4.906459262,More_than_60k
3001,15.21,13.0,20.0,128.0,4.0,3000.0,166.0,2018,471,4.885072071,Around_50k
3002,14.83,13.0,5.0,64.0,4.0,4000.0,178.0,2018,535,4.624972813,Around_50k
3003,15.47,13.0,8.0,128.0,4.0,5500.0,221.0,2018,682,4.618678536,Around_50k
3004,20.32,13.0,5.0,64.0,4.0,6000.0,342.5,2018,665,4.841743158,Around_50k
3005,25.43,13.0,5.0,128.0,4.0,8620.0,485.0,2018,665,5.116255776,Around_50k
3006,13.84,13.0,5.0,64.0,4.0,3000.0,146.0,2018,525,4.537426534,Around_50k
3007,13.84,13.0,5.0,32.0,4.0,3000.0,145.0,2018,641,4.100657924,Less_than_40k
3008,15.77,13.0,20.0,128.0,4.0,3000.0,177.0,2018,682,4.950672953,More_than_60k
3009,14.94,13.0,20.0,128.0,4.0,3120.0,164.0,2018,620,4.82775358,Around_50k
3010,15.21,13.0,16.0,64.0,4.0,3080.0,170.0,2018,465,4.754021133,Around_50k
3011,15.21,13.0,5.0,256.0,4.0,3400.0,191.0,2018,590,5.186547466,More_than_60k
3012,15.21,13.0,13.0,64.0,4.0,4000.0,181.0,2018,543,4.496470769,Around_50k
3013,15.21,13.0,20.0,128.0,4.0,4000.0,190.0,2018,630,5.076360611,More_than_60k
3014,15.21,12.0,5.0,64.0,4.0,4000.0,180.0,2018,442,4.424367475,Around_50k
3015,12.88,12.0,5.0,32.0,4.0,3300.0,157.0,2017,679,4.558078578,Around_50k
3016,15.21,12.0,5.0,128.0,4.0,3400.0,185.0,2017,677,5.156465742,More_than_60k
3017,16.36,12.0,5.0,32.0,4.0,5300.0,211.0,2017,761,4.653674595,Around_50k
3018,13.08,13.0,8.0,64.0,4.0,3350.0,168.0,2017,616,4.549023025,More_than_60k
3019,18.01,13.0,5.0,64.0,4.0,6600.0,328.0,2017,825,5.002401489,More_than_60k
3020,13.08,12.0,8.0,64.0,4.0,2860.0,135.0,2017,565,4.297557478,Around_50k
3021,12.83,13.0,5.0,64.0,4.0,4100.0,165.0,2017,705,4.366405254,Around_50k
3022,12.7,13.0,5.0,16.0,4.0,3120.0,131.5,2016,939,4.390986376,Less_than_40k
3023,12.7,13.0,5.0,16.0,4.0,4100.0,156.0,2016,713,4.445705411,Around_50k
3024,12.7,13.0,5.0,32.0,4.0,4100.0,156.0,2016,734,4.476313564,Around_50k
3025,15.34,16.0,5.0,256.0,4.0,4400.0,209.0,2016,543,5.199932465,More_than_60k
3026,12.88,22.5,8.0,64.0,4.0,4070.0,166.0,2016,726,4.887940214,More_than_60k
3027,12.88,13.0,4.0,128.0,4.0,4100.0,168.0,2016,891,5.000988917,More_than_60k
3028,13.08,12.0,4.0,128.0,4.0,4100.0,145.0,2016,612,4.62399194,Around_50k
3029,12.83,13.0,5.0,128.0,4.0,4050.0,174.0,2016,629,4.43627805,Around_50k
3030,12.7,13.0,5.0,32.0,4.0,4100.0,144.0,2016,1030,4.516885271,Around_50k
3031,12.7,13.0,5.0,16.0,4.0,4100.0,144.0,2016,700,4.206184044,Less_than_40k
3032,12.7,13.0,5.0,32.0,4.0,4100.0,144.0,2016,670,4.079400115,Around_50k
3033,13.08,16.0,4.0,128.0,4.0,3000.0,129.0,2016,709,4.836519974,Around_50k
3034,16.36,16.0,5.0,16.0,4.0,4850.0,145.0,2016,799,4.18235544,Around_50k
3035,12.7,13.0,5.0,64.0,4.0,3260.0,133.0,2016,698,4.613039144,Around_50k
3036,12.83,16.0,5.0,16.0,4.0,4050.0,164.0,2016,884,4.630935394,Around_50k
3037,12.7,13.0,5.0,16.0,4.0,4100.0,144.0,2016,1045,4.292101927,Around_50k
3038,12.83,13.0,5.0,16.0,4.0,3100.0,185.0,2015,980,4.231784971,Around_50k
3039,18.01,8.0,5.0,16.0,4.0,6190.0,322.0,2015,1001,4.649761069,Around_50k
3040,12.83,13.0,5.0,16.0,4.0,4000.0,164.0,2015,812,4.55345575,Around_50k
3041,10.34,8.0,2.0,16.0,4.0,2200.0,133.0,2015,1057,3.647275904,Less_than_40k
3042,10.34,8.0,2.0,16.0,4.0,2200.0,133.0,2015,665,3.958906591,Around_50k
3043,12.88,13.0,4.0,64.0,4.0,3000.0,161.0,2015,635,4.767459089,Around_50k
3044,12.88,13.0,4.0,16.0,4.0,3000.0,161.0,2015,902,4.165424144,Around_50k
3045,10.34,8.0,2.0,32.0,4.0,2200.0,132.0,2015,626,4.180828022,Around_50k
3046,10.34,8.0,2.0,32.0,4.0,2200.0,133.0,2015,772,4.053348942,Around_50k
3047,12.7,13.0,8.0,16.0,4.0,3080.0,149.0,2014,591,4.433313679,Around_50k
3048,12.7,13.0,8.0,16.0,4.0,3080.0,149.0,2014,623,4.711779921,Around_50k
3049,18.01,8.0,5.0,16.0,4.0,6700.0,360.0,2014,615,4.463145686,Around_50k
3050,12.83,13.0,5.0,32.0,4.0,3100.0,199.0,2014,1017,4.291007236,Around_50k
3051,10.34,8.0,1.6,32.0,4.0,2000.0,158.0,2014,913,4.096176217,Less_than_40k
3053,12.83,13.0,5.0,16.0,4.0,3000.0,164.0,2016,800,4.137723286,Around_50k
3054,12.83,13.0,2.0,32.0,4.0,2600.0,120.0,2014,1008,3.91621421,Around_50k
3055,12.7,8.0,2.0,32.0,4.0,2100.0,120.0,2014,782,3.993602992,Less_than_40k
3056,12.7,8.0,5.0,32.0,4.0,2500.0,120.0,2014,956,3.977810746,Around_50k
3057,12.7,13.0,2.0,32.0,4.0,2100.0,120.0,2014,982,4.090838423,Around_50k
3058,10.29,5.0,0.3,32.0,4.0,1700.0,120.0,2014,882,3.566429294,Less_than_40k
3059,12.67,8.0,2.0,32.0,4.0,2500.0,120.0,2014,992,4.059062748,Around_50k
3060,12.7,13.0,5.0,16.0,4.0,2100.0,120.0,2014,562,4.204692619,Around_50k
3061,12.7,13.0,5.0,32.0,4.0,2300.0,120.0,2014,670,4.636281181,Around_50k
3062,12.7,8.0,2.0,16.0,4.0,1920.0,120.0,2014,741,3.984157603,Around_50k
3063,10.34,8.0,2.0,32.0,4.0,1800.0,100.0,2014,669,3.605497845,Around_50k
3064,10.16,5.0,0.3,16.0,4.0,1400.0,120.0,2014,939,3.464797963,Less_than_40k
3065,12.7,8.0,2.0,16.0,4.0,2250.0,120.0,2014,575,3.653770277,Around_50k
3066,12.7,8.0,2.0,32.0,4.0,2000.0,120.0,2014,672,3.95756982,Around_50k
3067,10.29,8.0,0.3,16.0,4.0,1800.0,120.0,2014,819,4.087487775,Around_50k
3068,12.83,16.0,8.0,32.0,4.0,9000.0,469.0,2018,621,4.938566268,Around_50k
3069,12.83,12.0,13.0,64.0,4.0,3300.0,170.0,2017,857,4.621141955,More_than_60k
3070,12.7,8.0,2.1,32.0,4.0,2500.0,145.0,2014,662,4.226103552,Around_50k
3071,10.34,8.0,2.0,32.0,4.0,2000.0,128.0,2016,854,4.064400686,Less_than_40k
3072,12.75,13.0,5.0,16.0,4.0,3000.0,172.0,2016,1003,4.438761348,Around_50k
3073,15.24,13.0,8.0,16.0,4.0,4000.0,153.0,2016,1012,4.222297927,Around_50k
3074,10.34,8.0,2.0,32.0,4.0,2000.0,128.0,2015,1077,3.789177175,Less_than_40k
