,screen_size,4g,internal_memory_binned,front_camera_mp_binned,release_year_binned,days_used,used_price,new_price
2899,10.34,no,Moderate_memory,Low_resolution,Before_2015,669,Less_than_30k,Around_50k
2900,10.16,no,Less_memory,Low_resolution,Before_2015,573,Less_than_30k,Less_than_40k
2901,12.7,no,Moderate_memory,Low_resolution,Before_2015,1059,Less_than_30k,Around_50k
2902,10.16,no,Less_memory,Low_resolution,Before_2015,603,Less_than_30k,Less_than_40k
2903,15.24,no,Less_memory,Low_resolution,Before_2015,865,Around_40k,Around_50k
2904,10.16,no,Less_memory,Low_resolution,Before_2015,939,Less_than_30k,Less_than_40k
2905,12.7,no,Less_memory,Low_resolution,Before_2015,575,Less_than_30k,Around_50k
2906,12.7,no,Moderate_memory,Low_resolution,Before_2015,672,Less_than_30k,Around_50k
2907,10.29,no,Less_memory,Low_resolution,Before_2015,819,Around_40k,Around_50k
2932,12.83,yes,Moderate_memory,High_resolution,After_2015,621,More_than_50k,Around_50k
2934,12.83,yes,Moderate_memory,High_resolution,After_2015,857,Around_40k,More_than_60k
2935,12.7,yes,Moderate_memory,Low_resolution,Before_2015,662,Around_40k,Around_50k
2936,10.34,yes,Moderate_memory,Low_resolution,After_2015,854,Around_40k,Less_than_40k
2937,12.75,yes,Less_memory,High_resolution,After_2015,1003,Around_40k,Around_50k
2938,12.83,yes,Moderate_memory,High_resolution,After_2015,977,Around_40k,Around_50k
2939,15.24,yes,Less_memory,High_resolution,After_2015,1012,Around_40k,Around_50k
2940,12.75,yes,Moderate_memory,High_resolution,Before_2015,573,More_than_50k,More_than_60k
2941,10.34,yes,Moderate_memory,Low_resolution,Before_2015,1077,Less_than_30k,Less_than_40k
2942,12.7,yes,Less_memory,High_resolution,Before_2015,874,Less_than_30k,Less_than_40k
2943,12.83,yes,Less_memory,High_resolution,Before_2015,559,Around_40k,Around_50k
2944,12.83,yes,Less_memory,High_resolution,Before_2015,777,Around_40k,Around_50k
2945,10.19,yes,Moderate_memory,High_resolution,After_2015,383,More_than_50k,More_than_60k
2946,15.24,yes,More_memory,High_resolution,After_2015,705,More_than_50k,More_than_60k
2947,15.9,yes,More_memory,High_resolution,After_2015,466,Around_40k,More_than_60k
2948,15.21,yes,More_memory,High_resolution,After_2015,589,More_than_50k,More_than_60k
2949,15.77,yes,More_memory,High_resolution,After_2015,444,More_than_50k,More_than_60k
2950,15.24,yes,More_memory,High_resolution,After_2015,492,More_than_50k,More_than_60k
2951,12.88,yes,Moderate_memory,High_resolution,After_2015,662,More_than_50k,Around_50k
2952,15.27,yes,Moderate_memory,High_resolution,After_2015,404,Around_40k,Around_50k
2953,15.27,yes,Moderate_memory,High_resolution,After_2015,371,More_than_50k,More_than_60k
2954,13.84,yes,Moderate_memory,High_resolution,After_2015,465,Around_40k,Around_50k
2955,12.88,yes,Moderate_memory,High_resolution,After_2015,373,Around_40k,Around_50k
2956,12.83,yes,Moderate_memory,High_resolution,After_2015,796,Around_40k,Around_50k
2957,12.75,yes,Moderate_memory,High_resolution,After_2015,627,Around_40k,Around_50k
2958,14.55,yes,More_memory,High_resolution,After_2015,840,Around_40k,More_than_60k
2959,12.75,yes,Moderate_memory,High_resolution,After_2015,889,Around_40k,Around_50k
2960,12.83,yes,Moderate_memory,High_resolution,After_2015,641,More_than_50k,Around_50k
2961,12.7,yes,Moderate_memory,Low_resolution,After_2015,929,Around_40k,Less_than_40k
2962,12.75,yes,Moderate_memory,High_resolution,After_2015,670,Around_40k,Around_50k
2963,12.83,yes,Moderate_memory,High_resolution,After_2015,665,Around_40k,Around_50k
2964,12.83,yes,Moderate_memory,High_resolution,After_2015,727,More_than_50k,More_than_60k
2965,12.83,yes,Moderate_memory,High_resolution,After_2015,879,Around_40k,Less_than_40k
2966,12.83,yes,Moderate_memory,High_resolution,After_2015,819,Around_40k,Around_50k
2967,12.83,yes,Moderate_memory,High_resolution,After_2015,792,More_than_50k,More_than_60k
2968,12.83,yes,More_memory,High_resolution,After_2015,685,Around_40k,More_than_60k
2969,15.24,yes,Moderate_memory,High_resolution,After_2015,894,Around_40k,Less_than_40k
2970,12.75,yes,Moderate_memory,High_resolution,After_2015,707,Around_40k,Around_50k
2971,12.7,yes,Less_memory,High_resolution,After_2015,595,Around_40k,Less_than_40k
2972,12.83,yes,Less_memory,High_resolution,After_2015,819,Around_40k,Around_50k
2973,12.7,yes,Less_memory,High_resolution,After_2015,812,Around_40k,Around_50k
2974,12.7,yes,Less_memory,High_resolution,After_2015,887,Around_40k,Around_50k
2975,12.83,yes,Moderate_memory,High_resolution,After_2015,570,Around_40k,Around_50k
2976,12.83,yes,Moderate_memory,High_resolution,After_2015,716,Around_40k,Around_50k
2977,12.83,yes,Moderate_memory,High_resolution,After_2015,717,More_than_50k,Around_50k
2978,12.75,yes,Moderate_memory,High_resolution,After_2015,577,Around_40k,Around_50k
2979,15.24,yes,Moderate_memory,High_resolution,After_2015,591,Around_40k,More_than_60k
2980,12.83,yes,Less_memory,High_resolution,After_2015,924,Around_40k,Around_50k
2981,12.83,yes,Moderate_memory,High_resolution,After_2015,633,Around_40k,More_than_60k
2982,12.75,yes,Moderate_memory,High_resolution,After_2015,835,More_than_50k,Around_50k
2983,12.75,yes,Moderate_memory,High_resolution,After_2015,1075,More_than_50k,Around_50k
2984,12.83,yes,Less_memory,High_resolution,After_2015,832,Around_40k,Less_than_40k
2985,15.24,yes,Moderate_memory,High_resolution,After_2015,877,Around_40k,Less_than_40k
2986,12.83,yes,Moderate_memory,High_resolution,After_2015,793,Around_40k,Around_50k
2987,15.24,yes,Moderate_memory,High_resolution,After_2015,609,More_than_50k,Around_50k
2988,12.83,yes,Moderate_memory,High_resolution,After_2015,903,Around_40k,Around_50k
2989,12.83,yes,Moderate_memory,High_resolution,After_2015,1040,More_than_50k,More_than_60k
2990,10.16,yes,Moderate_memory,Low_resolution,After_2015,601,Less_than_30k,Less_than_40k
2991,15.24,yes,Less_memory,High_resolution,After_2015,583,Around_40k,Around_50k
2992,12.7,yes,Moderate_memory,High_resolution,After_2015,649,Around_40k,Around_50k
2993,12.7,no,Moderate_memory,Low_resolution,After_2015,1064,Around_40k,Less_than_40k
2994,12.83,yes,Less_memory,High_resolution,After_2015,800,Around_40k,Around_50k
2995,12.7,yes,Less_memory,High_resolution,After_2015,822,Less_than_30k,Around_50k
2996,12.75,yes,Less_memory,High_resolution,After_2015,918,Around_40k,Less_than_40k
2997,12.75,yes,Less_memory,High_resolution,After_2015,949,Around_40k,Around_50k
2998,12.7,yes,Less_memory,High_resolution,After_2015,917,Less_than_30k,Around_50k
2999,12.83,yes,Less_memory,High_resolution,After_2015,692,Around_40k,Around_50k
3000,12.7,yes,Less_memory,High_resolution,After_2015,747,Around_40k,Less_than_40k
3001,12.75,yes,Moderate_memory,High_resolution,After_2015,773,Around_40k,Around_50k
3002,12.83,yes,Less_memory,Low_resolution,After_2015,752,Less_than_30k,Less_than_40k
3003,12.7,yes,Moderate_memory,Low_resolution,After_2015,596,Less_than_30k,Less_than_40k
3004,12.83,yes,Less_memory,High_resolution,Before_2015,786,Around_40k,Around_50k
3005,12.83,yes,Moderate_memory,High_resolution,Before_2015,1081,Around_40k,More_than_60k
3006,12.7,yes,Moderate_memory,High_resolution,Before_2015,834,More_than_50k,More_than_60k
3007,12.75,yes,Moderate_memory,High_resolution,Before_2015,751,More_than_50k,More_than_60k
3008,12.83,yes,Less_memory,Low_resolution,Before_2015,609,Less_than_30k,Around_50k
3009,12.83,yes,Moderate_memory,High_resolution,Before_2015,887,More_than_50k,Around_50k
3010,12.75,yes,Less_memory,High_resolution,Before_2015,860,More_than_50k,More_than_60k
3011,12.83,yes,More_memory,High_resolution,Before_2015,594,More_than_50k,More_than_60k
3012,12.88,yes,Less_memory,Low_resolution,Before_2015,644,Around_40k,Around_50k
3013,12.7,yes,Moderate_memory,Low_resolution,Before_2015,738,Around_40k,Less_than_40k
3014,12.7,yes,Less_memory,High_resolution,Before_2015,784,Around_40k,Less_than_40k
3015,12.83,yes,Moderate_memory,High_resolution,Before_2015,818,Around_40k,More_than_60k
3016,10.16,yes,Moderate_memory,Low_resolution,Before_2015,877,Less_than_30k,Less_than_40k
3017,10.29,yes,Less_memory,Low_resolution,Before_2015,741,Around_40k,Around_50k
3018,12.7,yes,Less_memory,Low_resolution,Before_2015,718,Around_40k,Around_50k
3019,10.16,yes,Less_memory,Low_resolution,Before_2015,953,Less_than_30k,Less_than_40k
3020,10.29,yes,Moderate_memory,Low_resolution,Before_2015,1035,Less_than_30k,Less_than_40k
3021,10.29,yes,Moderate_memory,Low_resolution,Before_2015,1045,Less_than_30k,Less_than_40k
3022,10.29,no,Moderate_memory,Low_resolution,Before_2015,828,Around_40k,Less_than_40k
3023,10.29,yes,Moderate_memory,High_resolution,Before_2015,711,Around_40k,Less_than_40k
3024,12.75,yes,Moderate_memory,High_resolution,Before_2015,970,More_than_50k,More_than_60k
3025,12.83,yes,Less_memory,High_resolution,Before_2015,981,Around_40k,More_than_60k
3026,12.83,yes,Less_memory,High_resolution,Before_2015,875,Around_40k,Around_50k
3027,12.7,yes,Less_memory,High_resolution,Before_2015,797,Around_40k,Around_50k
3028,12.83,yes,Less_memory,High_resolution,Before_2015,552,More_than_50k,More_than_60k
3029,12.7,no,Moderate_memory,High_resolution,Before_2015,983,Around_40k,Less_than_40k
3030,12.7,no,Moderate_memory,Low_resolution,Before_2015,1041,Less_than_30k,Less_than_40k
3031,10.29,no,Less_memory,Low_resolution,Before_2015,853,Less_than_30k,Less_than_40k
3032,10.16,no,Less_memory,Low_resolution,Before_2015,734,Less_than_30k,Less_than_40k
3033,12.7,yes,Moderate_memory,High_resolution,Before_2015,628,Around_40k,Around_50k
3034,12.7,yes,Less_memory,High_resolution,Before_2015,793,Around_40k,Around_50k
3035,12.7,yes,Less_memory,High_resolution,Before_2015,721,Around_40k,More_than_60k
3036,10.29,yes,Moderate_memory,Low_resolution,Before_2015,913,Less_than_30k,Less_than_40k
3037,12.83,no,Less_memory,High_resolution,Before_2015,542,Around_40k,Around_50k
3038,12.88,yes,Less_memory,Low_resolution,Before_2015,573,Less_than_30k,Around_50k
3039,12.7,yes,Less_memory,Low_resolution,Before_2015,968,Around_40k,Around_50k
3040,12.7,no,Moderate_memory,High_resolution,Before_2015,593,Around_40k,Around_50k
3041,10.29,no,Less_memory,Low_resolution,Before_2015,961,Less_than_30k,Around_50k
3042,10.34,yes,Less_memory,High_resolution,Before_2015,741,Less_than_30k,Around_50k
3043,12.83,yes,Moderate_memory,High_resolution,Before_2015,856,Around_40k,Around_50k
3044,12.83,yes,Moderate_memory,High_resolution,Before_2015,918,Around_40k,Around_50k
3045,12.7,yes,Less_memory,High_resolution,Before_2015,996,Around_40k,Around_50k
3046,12.7,no,Less_memory,Low_resolution,Before_2015,882,Less_than_30k,Around_50k
3047,10.16,no,More_memory,High_resolution,Before_2015,1006,Less_than_30k,Less_than_40k
3049,12.7,yes,Less_memory,High_resolution,Before_2015,716,Around_40k,Around_50k
3050,16.36,yes,Moderate_memory,High_resolution,Before_2015,932,More_than_50k,More_than_60k
3051,10.16,no,Less_memory,High_resolution,Before_2015,1007,Less_than_30k,Less_than_40k
3052,12.83,yes,Less_memory,Low_resolution,Before_2015,592,Around_40k,Around_50k
3068,15.32,yes,Moderate_memory,High_resolution,After_2015,487,More_than_50k,More_than_60k
3069,12.88,yes,Moderate_memory,High_resolution,After_2015,203,More_than_50k,More_than_60k
3070,15.24,yes,Moderate_memory,High_resolution,After_2015,318,More_than_50k,More_than_60k
3071,12.85,yes,Moderate_memory,High_resolution,After_2015,508,Around_40k,Around_50k
3072,16.84,yes,Moderate_memory,High_resolution,After_2015,329,More_than_50k,Around_50k
3073,15.37,yes,More_memory,High_resolution,After_2015,195,More_than_50k,Around_50k
3074,16.69,yes,More_memory,High_resolution,After_2015,119,More_than_50k,More_than_60k
3075,16.69,yes,More_memory,High_resolution,After_2015,92,More_than_50k,More_than_60k
3076,16.59,yes,More_memory,High_resolution,After_2015,254,More_than_50k,More_than_60k
3077,15.37,yes,More_memory,High_resolution,After_2015,276,More_than_50k,More_than_60k
3078,16.74,yes,Moderate_memory,High_resolution,After_2015,201,More_than_50k,Around_50k
3079,16.74,yes,More_memory,High_resolution,After_2015,470,More_than_50k,Around_50k
3080,15.9,yes,More_memory,High_resolution,After_2015,281,More_than_50k,More_than_60k
3081,15.9,yes,More_memory,High_resolution,After_2015,239,More_than_50k,Around_50k
3082,15.77,yes,More_memory,High_resolution,After_2015,182,Less_than_30k,Around_50k
3083,16.69,yes,More_memory,High_resolution,After_2015,221,More_than_50k,More_than_60k
3084,16.59,yes,More_memory,High_resolution,After_2015,100,More_than_50k,More_than_60k
3085,16.71,yes,More_memory,High_resolution,After_2015,219,More_than_50k,More_than_60k
3086,15.27,yes,More_memory,High_resolution,After_2015,151,More_than_50k,More_than_60k
3087,15.34,yes,More_memory,High_resolution,After_2015,325,More_than_50k,Around_50k
3089,15.62,yes,More_memory,High_resolution,After_2015,285,More_than_50k,Around_50k
3090,15.47,yes,Moderate_memory,High_resolution,After_2015,297,Around_40k,Less_than_40k
3091,16.69,yes,More_memory,High_resolution,After_2015,369,More_than_50k,More_than_60k
3092,16.74,yes,More_memory,High_resolution,After_2015,365,More_than_50k,Around_50k
3093,16.59,yes,More_memory,High_resolution,After_2015,306,More_than_50k,More_than_60k
3094,16.59,yes,More_memory,High_resolution,After_2015,350,More_than_50k,More_than_60k
3095,15.9,yes,More_memory,High_resolution,After_2015,489,More_than_50k,Around_50k
3096,16.74,yes,Moderate_memory,High_resolution,After_2015,397,Around_40k,Around_50k
3097,17.83,yes,More_memory,High_resolution,After_2015,279,More_than_50k,More_than_60k
3098,14.5,yes,Less_memory,High_resolution,After_2015,382,Less_than_30k,Less_than_40k
3099,15.32,yes,Moderate_memory,High_resolution,After_2015,511,More_than_50k,Around_50k
3100,16.23,yes,More_memory,High_resolution,After_2015,505,More_than_50k,More_than_60k
3101,15.44,yes,More_memory,High_resolution,After_2015,310,More_than_50k,More_than_60k
3102,15.34,yes,More_memory,High_resolution,After_2015,457,More_than_50k,More_than_60k
3103,15.77,yes,Moderate_memory,High_resolution,After_2015,255,Around_40k,More_than_60k
3104,15.37,yes,More_memory,High_resolution,After_2015,506,More_than_50k,Around_50k
3105,15.29,yes,Moderate_memory,High_resolution,After_2015,415,Around_40k,Less_than_40k
3106,12.83,yes,Moderate_memory,High_resolution,After_2015,280,Around_40k,Less_than_40k
3107,15.32,yes,Moderate_memory,High_resolution,After_2015,205,More_than_50k,Around_50k
3108,15.29,yes,Moderate_memory,High_resolution,After_2015,292,Around_40k,Less_than_40k
3109,15.27,yes,Moderate_memory,High_resolution,After_2015,342,Around_40k,Less_than_40k
3110,16.23,yes,More_memory,High_resolution,After_2015,431,More_than_50k,More_than_60k
3111,15.32,yes,More_memory,High_resolution,After_2015,491,More_than_50k,Around_50k
3112,12.83,yes,Less_memory,High_resolution,After_2015,379,Less_than_30k,Less_than_40k
3113,15.34,yes,More_memory,High_resolution,After_2015,371,More_than_50k,Around_50k
3114,15.32,yes,More_memory,High_resolution,After_2015,320,More_than_50k,Around_50k
3115,14.5,yes,Less_memory,High_resolution,After_2015,139,Less_than_30k,Less_than_40k
3116,15.29,yes,Moderate_memory,High_resolution,After_2015,259,Around_40k,Less_than_40k
3117,15.32,yes,Moderate_memory,High_resolution,After_2015,434,More_than_50k,Around_50k
3118,15.32,yes,Moderate_memory,High_resolution,After_2015,249,Around_40k,Around_50k
3120,14.5,yes,Less_memory,High_resolution,After_2015,390,Less_than_30k,Less_than_40k
3121,15.37,yes,More_memory,High_resolution,After_2015,455,More_than_50k,More_than_60k
3122,15.37,yes,More_memory,High_resolution,After_2015,447,More_than_50k,More_than_60k
3123,15.37,yes,Moderate_memory,High_resolution,After_2015,508,Around_40k,Around_50k
3124,15.37,yes,More_memory,High_resolution,After_2015,459,Around_40k,Around_50k
3125,15.37,yes,More_memory,High_resolution,After_2015,414,More_than_50k,More_than_60k
3126,16.59,yes,More_memory,High_resolution,After_2015,215,More_than_50k,Around_50k
3127,16.43,yes,More_memory,High_resolution,After_2015,121,More_than_50k,More_than_60k
3128,16.59,yes,Moderate_memory,High_resolution,After_2015,113,Around_40k,Around_50k
3129,15.32,yes,More_memory,High_resolution,After_2015,306,More_than_50k,Around_50k
3130,15.32,yes,More_memory,High_resolution,After_2015,211,More_than_50k,More_than_60k
3131,16.36,yes,More_memory,High_resolution,After_2015,489,More_than_50k,More_than_60k
3132,16.36,yes,More_memory,High_resolution,After_2015,393,More_than_50k,More_than_60k
3133,16.21,yes,More_memory,High_resolution,After_2015,351,Less_than_30k,Around_50k
3134,16.59,yes,More_memory,High_resolution,After_2015,301,More_than_50k,Around_50k
3135,16.36,yes,More_memory,High_resolution,After_2015,486,More_than_50k,More_than_60k
3136,16.59,yes,Moderate_memory,High_resolution,After_2015,289,More_than_50k,Around_50k
3137,16.13,yes,Moderate_memory,High_resolution,After_2015,321,Around_40k,Around_50k
3138,16.94,yes,Moderate_memory,High_resolution,After_2015,421,More_than_50k,Around_50k
3139,16.94,yes,Moderate_memory,High_resolution,After_2015,221,More_than_50k,Around_50k
3140,15.32,yes,Moderate_memory,High_resolution,After_2015,444,Around_40k,Less_than_40k
3141,16.43,yes,More_memory,High_resolution,After_2015,355,More_than_50k,More_than_60k
3142,16.43,yes,More_memory,High_resolution,After_2015,391,More_than_50k,More_than_60k
3143,16.43,yes,More_memory,High_resolution,After_2015,207,More_than_50k,More_than_60k
3144,15.8,yes,Moderate_memory,High_resolution,After_2015,506,Around_40k,Less_than_40k
3145,15.8,yes,Moderate_memory,High_resolution,After_2015,514,Around_40k,Less_than_40k
3146,16.23,yes,More_memory,High_resolution,After_2015,391,More_than_50k,More_than_60k
3147,16.23,yes,Moderate_memory,High_resolution,After_2015,215,More_than_50k,Around_50k
